petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,h_alpha_flux
20.507486,18.768839,17.6285,17.146152,16.724661,9.568532
20.092299,18.148378,17.017769,16.553057,16.182171,14.899705
19.658861,17.832251,16.686928,16.217056,15.961367,37.467796
19.615036,17.667042,16.580784,16.140039,15.740133,15.948041
19.525877,18.554676,17.853939,17.494514,17.225719,108.396111
23.486467,21.910707,20.358786,19.624701,19.373322,4.012186
19.320337,18.533125,17.690372,17.313164,16.995413,114.561867
19.036566,17.88184,17.348463,17.076271,16.891331,106.221779
20.125053,18.440102,17.698267,17.352486,17.100391,92.957832
20.911085,18.890539,17.563454,17.066204,16.821993,4.925591
25.439285,20.420013,19.251049,18.71574,18.108976,8.684082
19.397528,17.861317,17.005953,16.521162,16.187462,297.424164
19.571184,18.165174,17.226616,16.834047,16.53709,64.345215
18.961748,18.076309,17.561405,17.22031,17.028051,29.813587
21.68972,20.830879,18.883457,17.885397,17.907433,10.946848
19.008059,17.861641,17.161097,16.767525,16.617617,94.34507
17.94976,16.734035,16.336969,16.102514,16.059776,88.888031
18.07601,16.585638,16.297224,16.018166,16.706427,848.38031
19.762924,18.424143,17.675602,17.344774,17.142649,242.362183
18.811657,17.509796,16.668262,16.297276,16.153332,19.458433
19.35297,17.700932,16.910416,16.486198,16.250156,385.750183
19.357502,18.213821,17.659946,17.333956,17.131842,244.380325
19.966419,18.298101,17.508932,16.765688,17.315161,63.913422
19.209267,18.324326,17.861408,17.683109,17.636061,89.569267
18.804544,17.776375,17.265718,16.957216,16.778191,129.87648
18.923466,17.319658,16.519587,16.137423,15.890816,6.845433
20.425838,18.755136,17.789587,17.408203,17.014402,50.321697
19.928423,17.979218,17.03244,16.634113,16.319696,11.657797
19.824707,18.226269,17.348419,16.90415,16.643078,135.092468
20.329752,18.625431,17.722347,17.335714,17.081612,7.050963
19.903465,18.544144,17.665281,17.282263,16.963472,103.907555
19.251829,17.969433,17.271437,16.863453,16.608887,116.780159
20.429226,18.480156,17.645958,17.208883,16.913292,135.37381
18.777138,17.323515,16.481501,16.09873,15.860604,198.259811
21.689726,21.220327,19.170591,18.59096,18.562788,23.803211
18.900562,18.491016,18.265398,18.250721,18.40016,158.655991
19.965572,18.029539,16.999207,16.571144,16.185879,28.423281
20.11199,18.633913,17.849079,17.391483,17.182337,98.872604
20.395624,19.012491,18.292023,17.936087,17.888515,225.243073
18.2152,17.23173,16.854071,16.619778,16.485058,83.342072
20.845875,19.039499,17.945314,17.522823,17.219784,5.654349
18.761429,17.48176,16.761826,16.358223,16.034304,246.610474
19.774334,18.425491,17.513504,17.127172,16.781427,55.060341
19.227184,17.798496,17.107492,16.722607,16.617165,125.104973
19.427607,17.925552,17.191416,16.804119,16.488022,163.160461
19.62332,17.898212,16.993895,16.542038,16.221483,213.136581
19.617487,18.488865,17.788746,17.695379,17.890835,28.372971
19.847473,18.544458,17.568378,17.106756,16.861137,30.984301
20.215326,18.570911,17.760033,17.370613,17.056368,8.516233
20.071663,18.637058,17.792023,17.35758,16.992926,101.863579
19.943083,18.35309,17.626936,17.310844,17.022259,55.826992
18.955177,18.524553,18.166555,17.854586,17.90662,250.164902
18.798994,17.502155,16.96604,16.681068,16.594513,159.35704
20.2232,18.582092,17.810999,17.397915,16.955431,1.649637
19.827511,17.932684,16.98205,16.55331,16.219479,0.129495
20.13759,18.75746,17.705822,17.306009,16.971502,7.399412
18.358229,17.472801,17.197618,16.89673,16.810682,1569.40906
21.300745,18.761713,17.845442,17.426943,17.174303,54.796204
18.954609,18.15391,17.84388,17.571148,17.321466,114.196411
19.545685,18.086721,17.359596,16.940647,16.517906,356.445801
19.567617,17.998528,17.154879,16.714262,16.391506,153.312576
19.591316,18.390554,17.762089,17.476084,17.22839,84.637779
20.210554,19.350515,18.664984,18.25536,18.205788,360.650421
19.308935,17.508799,16.920565,16.590588,16.450342,58.448811
19.851183,17.965836,17.094902,16.752504,16.384325,3.160178
19.250034,18.235001,17.532791,17.179161,16.951015,367.204102
20.602301,18.554644,17.684967,17.307964,16.939041,78.378662
19.389759,18.571014,18.281162,17.989065,18.001129,878.336487
20.186352,18.602661,17.693571,17.262655,16.927931,249.970993
20.919785,19.012493,18.097643,17.735666,17.573236,13.655113
18.519348,17.510864,17.130434,16.869007,16.611824,323.40036
20.154396,18.757063,17.837347,17.314932,17.163387,65.375923
19.778307,17.876457,17.091152,16.751516,16.451694,10.260709
24.592434,19.28779,17.726891,17.301359,17.053715,0.54844
19.103403,17.55584,16.731615,16.344542,16.016777,232.126404
20.309147,18.345608,17.419666,16.9876,16.676826,18.136248
19.401421,18.181805,17.45867,17.089169,16.803711,179.769455
19.255575,18.095058,17.582842,17.230188,17.197933,176.94809
18.678391,17.468082,16.904619,16.610609,16.380953,109.401047
19.371408,18.220732,17.801527,17.419218,17.458141,158.980942
18.409742,17.228781,16.632093,16.267883,16.105373,125.896202
19.014683,17.734522,17.090586,16.796782,16.506237,419.626709
21.55617,18.983437,17.718885,17.227587,16.828093,18.584499
20.663326,18.007891,16.809778,16.30249,16.025255,8.231095
19.349695,17.611263,16.666231,16.201586,15.872111,161.128754
23.962351,19.929358,18.271055,17.65452,17.386019,3.574477
18.98852,17.887743,17.353001,17.018873,16.845165,200.697403
20.24839,18.441706,17.395504,16.964191,16.554302,13.957674
19.501459,18.202978,17.525372,17.098921,16.953205,138.777527
24.904245,19.645023,18.113619,17.645338,17.177822,5.123857
19.601021,18.460182,17.908367,17.541475,17.557354,284.029999
19.009094,17.837723,17.272655,16.863655,16.68561,350.651031
20.719683,18.519943,17.283058,16.779696,16.376516,25.481739
19.380764,17.656981,16.606075,16.157078,15.767271,5.353887
19.127899,17.932522,17.413294,17.020887,16.829103,615.824951
19.958693,18.645828,17.78722,17.334684,17.039993,196.810989
20.283913,18.798775,17.808401,17.30797,17.168169,42.196709
20.269958,18.095203,17.191343,16.799273,16.533085,3.481144
20.855244,18.61809,17.392797,16.885817,16.533684,17.921335
20.813124,19.186506,17.923712,17.421667,17.032614,5.923713
20.537348,18.685736,17.445999,16.95467,16.576452,14.187067
20.120403,18.333176,17.154486,16.624361,16.362894,24.942944
20.101286,18.568708,17.286549,16.756182,16.41021,3.774379
20.300896,18.719248,17.479664,16.968224,16.56316,13.404794
18.687166,17.229166,16.766735,16.484369,16.449694,221.487228
21.246258,20.734753,18.968052,18.327339,17.808315,32.689262
20.149849,18.487068,17.582422,17.152655,16.808954,148.046677
20.433176,18.953789,17.836161,17.410347,16.949202,42.658978
20.002426,18.623768,17.876768,17.473352,17.161167,276.144684
20.650908,18.523872,17.590273,17.166838,16.760088,22.020777
20.347427,18.431492,17.372177,16.961828,16.565399,6.721692
23.02582,20.047798,18.306068,17.690975,17.325035,15.655971
19.390259,18.758867,17.926174,17.490831,17.345818,258.149109
20.381308,19.739826,18.933281,18.502651,18.29163,301.621063
20.718122,19.567802,18.016499,17.498575,17.185587,1.450256
19.47121,17.577223,16.61311,16.19162,15.865319,7.917224
19.075829,17.743256,17.115051,16.720064,16.560999,82.833122
18.741611,17.52824,16.838394,16.43815,16.263992,118.543289
18.683376,17.629318,17.027958,16.67333,16.524117,93.698303
18.927584,17.57091,16.871105,16.461411,16.218699,266.976257
19.575417,17.713062,16.773884,16.326899,15.957281,14.574183
18.754219,17.673529,17.302727,17.051239,16.943617,710.479126
19.356153,17.397926,16.450609,16.001358,15.721643,11.074623
19.355701,17.981487,17.412035,17.120258,16.852558,128.280807
18.62841,17.212185,16.473825,16.091778,16.062403,26.149055
18.980865,17.87142,17.416988,17.1826,17.127497,325.884247
20.112946,18.450302,17.615181,17.24489,16.96974,4.268877
21.006071,19.099464,17.884298,17.373678,16.957617,11.030402
20.805792,19.493568,17.835691,17.267881,17.017462,1.419992
19.077763,17.897503,17.364208,16.998255,16.858675,182.952713
19.988506,18.132414,17.135967,16.66432,16.275005,20.116323
19.654755,17.964123,17.13905,16.712494,16.424004,194.236877
19.607656,17.832607,16.741442,16.297577,15.913382,2.770736
20.070011,19.474787,18.841269,18.550831,18.231991,139.349625
19.931,18.203079,17.361662,16.88698,16.54958,149.225067
19.139441,17.715694,17.046097,16.654161,16.431709,121.991447
19.335234,18.238066,17.7194,17.361481,17.083754,66.729141
19.726513,18.241777,17.670818,17.288321,17.113197,172.35231
18.942154,17.72504,17.126331,16.729925,16.508022,487.280853
19.470045,18.315674,17.775368,17.424694,17.287045,445.059723
21.395102,20.066734,18.283016,17.696331,17.414822,12.030694
21.391502,18.781698,17.807243,17.429214,17.18169,327.226837
19.788454,18.169992,17.398932,16.997646,16.740784,407.951508
19.595442,17.931187,17.069141,16.632841,16.38242,421.12149
19.478703,17.679243,16.72444,16.293316,15.926311,18.274244
20.293756,18.252041,17.388159,16.922234,16.524946,134.643295
19.051701,18.023542,17.720901,17.422256,17.337444,115.369919
20.705156,18.758255,17.77062,17.369621,16.967543,5.801328
19.121532,17.976833,17.666126,17.507374,17.215237,243.349716
20.699532,20.385426,18.644363,17.992489,17.823389,0.314153
19.276218,17.813885,17.065157,16.665703,16.357767,137.186218
19.913136,18.70199,17.852171,17.442438,17.166134,108.391647
19.578876,18.372223,17.721668,17.412247,17.161888,291.960907
19.719393,18.058077,17.161694,16.700214,16.383846,233.723221
19.132452,17.952574,17.405611,17.017365,16.705873,251.027496
19.658987,17.697712,16.804401,16.349342,16.052805,98.788742
20.86046,18.871851,17.686068,17.182739,16.834003,0.740433
19.972887,18.486099,17.54884,17.102404,16.795527,160.314117
19.289492,19.886379,19.123602,18.842482,17.289513,89.458488
19.00779,18.067886,17.775764,17.527718,17.542776,190.176483
19.90456,17.903677,17.150185,16.78079,16.481411,23.248642
18.831776,17.341576,16.567495,16.116493,15.912426,522.235962
19.513601,18.241003,17.669554,17.303473,16.888363,125.080933
20.278137,18.352161,17.461802,17.073313,16.80718,13.762674
21.478771,18.760389,17.832191,17.285227,17.039186,30.237959
19.065086,17.884821,17.335598,16.764875,16.845314,1902.93933
21.03116,19.105682,17.89444,17.407337,17.108477,9.156292
19.129366,18.139502,17.712717,17.381041,17.279856,292.984497
19.665592,19.126579,17.54674,16.894676,16.732412,0.545742
19.894913,18.164827,17.259451,16.795822,16.44553,17.153576
20.803526,18.563478,17.428604,16.961946,16.568436,26.052673
19.969868,18.303007,17.468086,17.086283,16.815399,2.075616
20.234318,18.559347,17.540878,17.10919,16.698761,0.6604
20.137032,18.361111,17.327141,16.895113,16.478134,66.613548
19.75178,18.454775,17.51273,17.053762,16.761282,46.287388
18.453844,17.213022,16.634979,16.288172,16.012527,102.574066
19.904001,18.225422,17.484346,16.98559,16.747343,310.036316
19.952579,18.200306,17.270979,16.745642,16.454239,51.791828
20.135715,18.009962,17.082802,16.641073,16.358305,15.771491
19.06815,17.837811,17.235556,16.87726,16.652336,420.519379
18.330275,17.027382,16.581102,16.28866,16.099482,291.816864
19.192278,17.260225,16.67794,16.188784,16.040485,105.942833
17.880978,16.737072,16.526834,16.827234,16.189926,152.951889
20.373287,18.521479,17.656996,17.079262,16.803671,485.783844
19.622221,18.369278,17.670197,17.263802,17.003519,312.808502
19.983089,18.253773,17.35957,16.950956,16.662008,5.094095
20.403614,18.236084,17.24971,16.785105,16.444881,18.983685
22.875736,20.226904,18.560873,17.958832,17.67498,9.728021
19.695927,17.87479,16.87705,16.442385,16.078682,5.715409
20.294973,18.646484,17.807236,17.373455,17.070364,5.800497
19.659523,18.134527,17.292107,16.87409,16.553371,159.351028
20.098986,18.398798,17.388489,16.934095,16.515121,43.92646
21.103691,18.39048,17.386395,16.987011,16.659977,16.987738
19.980015,18.34347,17.29813,16.89365,16.535683,6.968296
19.746178,18.10784,17.193119,16.685768,16.364103,35.061363
18.433491,17.21076,16.635014,16.292168,16.126537,115.37545
20.696703,18.659187,17.524391,17.077217,16.595552,43.590584
19.552494,17.596951,16.613047,16.16383,15.813406,22.285761
20.946907,18.781811,17.713463,17.223261,16.890079,13.010425
19.803646,18.089003,17.135662,16.726341,16.486475,7.66313
19.730988,18.229025,17.558834,17.262543,17.193253,234.954025
20.766329,18.864214,17.646242,17.175823,16.857996,0.010541
18.177235,17.444988,17.26153,17.128548,17.100557,2008.50769
19.757185,18.286373,17.412138,16.9716,16.740685,14.206259
19.467695,17.992386,17.222078,16.831293,16.576927,40.698868
20.257252,18.45989,17.504715,17.026402,16.601715,44.857124
19.946182,18.022202,16.91856,16.422594,16.063198,18.522297
18.307642,17.339588,16.893179,16.660015,16.519669,282.259644
20.049854,18.391951,17.557592,17.133911,16.817284,59.1315
19.392282,18.050959,17.359707,17.031569,17.236734,31.785276
19.544916,17.70561,16.776037,16.39727,16.079803,11.001323
19.701721,18.347008,17.542202,17.194464,16.870075,31.839247
19.116806,17.954132,17.487307,17.249601,17.02956,386.949585
19.214382,17.926756,17.457716,17.108627,16.902685,140.908035
18.680712,17.387766,16.753637,16.38299,16.110565,375.545441
22.872431,20.736288,18.72386,18.191076,17.868736,1.335086
19.195683,18.234667,17.8902,17.682318,17.964981,30.744013
18.514544,17.269527,16.627285,16.285107,16.074358,82.778351
18.177774,17.064972,16.650906,16.44681,16.40518,302.207336
20.123171,18.469358,17.376524,16.92487,16.614658,18.092039
18.214167,17.576908,17.397575,17.28804,17.538076,405.362457
19.673288,18.200199,17.527571,17.169146,16.960878,158.51384
19.130922,18.639559,17.95286,17.541691,17.305323,328.101898
19.464676,17.979038,17.157784,16.729374,16.41466,67.269539
18.520535,17.285406,16.477543,16.061646,15.797237,111.451317
19.698227,19.114649,17.590105,17.061699,16.679193,3.28938
19.037083,17.702461,16.939732,16.531559,16.271936,139.461548
19.284758,17.713221,16.937096,16.528688,16.277328,83.228752
20.889994,19.041168,17.836384,17.395311,17.137186,5.979747
19.316557,18.117756,17.571686,17.270185,17.162247,161.257492
19.253796,18.229883,17.704063,17.420666,17.330189,305.096008
19.141365,17.988518,17.36581,16.983448,16.731623,369.238129
18.826847,17.503927,16.815413,16.408304,16.191978,371.395508
20.646261,18.370153,17.339876,16.909821,16.534374,8.063306
19.549643,18.100548,17.313021,16.857244,16.597591,87.94735
19.883455,18.617981,17.798012,17.334164,17.101295,298.972321
19.007362,17.523252,16.657469,16.228939,16.00111,48.228687
19.813948,17.985018,17.039938,16.592291,16.273106,9.483521
19.278063,17.662743,16.730827,16.246719,15.927258,67.718636
19.534214,17.806805,16.949411,16.535099,16.219994,36.401787
19.439379,18.160027,17.744146,17.484772,17.315514,93.788338
18.822832,17.655048,17.209572,16.893517,16.741468,183.42659
18.990831,18.027477,17.679007,17.386356,17.372087,295.809784
23.233007,20.586996,19.083281,18.351589,18.104511,6.849119
20.179464,18.432138,17.641996,17.234938,16.954021,211.39827
25.43848,21.137457,19.327175,18.752146,18.077562,0.606888
18.900608,17.917299,17.558222,17.264591,17.27372,248.641403
18.870171,17.870079,17.388474,17.162382,17.226309,31.832035
19.750475,18.071684,17.205414,16.811642,16.529531,18.266893
17.951956,16.944723,16.669382,16.457981,16.355629,1489.19849
20.278847,18.260056,17.40955,17.048609,16.825626,4.573435
19.59474,17.733383,16.805559,16.384096,16.077026,5.061019
19.284357,18.477053,17.542351,17.074444,16.758583,14.495567
17.40077,16.602097,16.242634,16.132118,16.234333,627.833984
19.832029,17.896278,16.911234,16.466043,16.150043,66.585754
20.059301,18.294777,17.317446,16.851255,16.468075,25.203236
19.145164,18.031977,17.670393,17.460423,17.546448,103.71389
19.276468,18.221136,17.838623,17.551088,17.469166,563.027527
19.414688,18.224123,17.634638,17.28326,17.104712,134.868286
23.760199,20.545221,18.639185,18.195492,17.950653,0.518636
19.605989,18.312536,17.696207,17.356983,17.136442,311.026062
20.006344,18.459232,17.638336,17.231659,16.952379,195.726395
24.875916,20.728268,18.81558,18.326946,18.107573,2.362812
19.419891,18.3979,17.686337,17.264515,17.114697,258.714752
19.890518,18.156534,17.060097,16.586466,16.170143,3.540365
19.618544,17.997982,17.164455,16.674065,16.411085,166.782944
19.30562,17.989824,17.18741,16.869272,16.547428,163.416641
19.171509,17.919376,17.400131,17.133543,16.993435,70.879997
17.675907,17.283857,16.454197,16.661835,16.541359,22.571354
20.002243,18.23583,17.350275,16.952345,16.589106,8.299171
19.531765,18.431345,17.790621,17.401443,17.024885,258.304413
20.474566,18.435644,17.425926,17.011471,16.572651,4.243767
19.369623,17.990072,17.220228,16.805363,16.426331,37.451736
19.692833,18.092987,17.290909,16.904436,16.6101,13.022936
22.13426,20.392076,18.628199,18.054815,17.656464,18.758942
19.207563,17.396696,16.570318,16.204361,15.898497,9.376169
19.075613,17.390627,16.43861,16.010731,15.75598,10.87618
19.643148,18.085037,17.280664,16.831896,16.544703,98.60318
19.098654,17.80501,17.295969,17.01215,16.950945,80.492706
18.951818,17.457556,16.653519,16.144175,15.875954,1821.16589
19.323246,18.201189,17.438879,17.030876,16.807928,228.634872
18.973866,17.843235,17.115347,16.800661,16.49826,113.050117
19.471836,17.766724,16.801794,16.402075,16.045687,10.223791
21.01478,18.744196,17.731224,17.321556,16.945559,12.231006
21.763758,18.642258,17.46357,17.010294,16.627924,19.318428
20.24579,18.440004,17.614475,17.218702,17.0364,21.572985
19.078222,18.017466,17.66246,17.454401,17.249638,282.098633
20.59581,18.747265,17.668602,17.273296,16.963175,10.023334
20.941368,19.21203,17.835514,17.329119,16.960079,41.601334
19.298088,18.124481,17.2528,16.722954,16.400166,76.606323
19.722885,17.814514,17.094572,16.692926,16.329124,47.502995
20.786575,18.850363,17.764404,17.345263,17.096746,4.918653
19.745174,18.578747,17.81362,17.452477,17.338818,62.131443
20.403023,18.783083,17.732399,17.328592,16.980339,11.765177
20.00848,18.395382,17.671257,17.332327,17.193678,27.411459
20.161589,18.070877,16.986853,16.573366,16.215361,10.878855
20.052433,18.508301,17.56547,17.120804,16.757286,25.18696
21.612036,18.99955,17.833712,17.359138,17.036201,14.13412
19.567465,18.404711,17.86207,17.601883,17.560337,46.537022
20.282171,18.312855,17.108904,16.655996,16.322414,53.683983
20.565763,18.700283,17.632109,17.179583,16.824133,3.797782
20.038233,18.315071,17.454363,17.01576,16.673481,92.708183
19.31856,19.020691,18.629383,18.1945,18.130684,472.890076
19.286377,18.21472,17.500332,17.074806,16.811766,310.913513
22.180267,18.791622,17.593157,17.105986,16.729542,12.472186
20.266685,18.608629,17.408371,16.925425,16.559565,9.910829
19.53751,17.734043,16.678448,16.198824,15.904458,29.465368
20.55023,18.886553,17.734739,17.242973,16.945208,2.559987
23.278664,20.330526,18.539351,18.018702,17.565634,0.663571
25.674498,20.476187,18.872282,18.295166,18.437788,5.341024
22.022549,20.79859,18.887346,18.107256,17.924938,7.358842
19.515768,17.971251,17.306765,16.984056,16.871971,80.412148
18.470383,17.196037,16.47555,16.068499,15.818062,108.227455
20.072256,18.258028,17.274986,16.796387,16.432983,165.346039
19.130939,18.049902,17.499344,17.087294,16.938221,151.471008
21.808424,19.299047,17.991772,17.415668,17.031517,1.358085
23.647505,21.469942,20.374529,19.809505,19.752432,196.059021
19.729734,17.656591,16.547815,16.023832,15.707472,71.226936
23.031311,20.321758,18.751619,18.094566,17.756737,18.328114
19.601217,17.710455,16.7899,16.444313,16.070513,24.856716
19.305038,17.399363,16.487246,16.055187,15.710443,39.080017
19.906366,18.134773,17.274162,16.846975,16.542828,11.899673
21.098509,19.229673,17.904961,17.407171,17.04888,2.971807
18.595718,17.603697,17.258097,17.072027,17.043053,113.394424
19.529547,17.702642,16.772661,16.318256,15.966612,9.148198
20.181131,18.488247,17.359526,16.88833,16.641493,4.60042
20.532173,18.80118,17.843891,17.379292,17.038624,14.111494
21.036921,18.707403,17.818632,17.402367,17.065071,14.16427
19.684872,18.651674,17.913715,17.62324,17.620268,54.516441
19.322975,18.1506,17.749851,17.462063,17.288435,121.949493
19.98564,18.536871,17.641685,17.186817,16.874914,22.360001
20.276129,19.050751,17.86097,17.402336,17.133804,5.394414
20.266279,18.300503,17.301079,16.85844,16.514685,5.696614
19.323868,18.223341,17.737658,17.408312,17.378878,225.958954
20.207762,18.221809,17.232424,16.812447,16.503235,25.611048
20.430628,18.641802,17.743065,17.366924,17.08816,8.218579
19.247005,17.768751,16.766142,16.327272,15.941624,94.461479
20.273142,18.296747,17.23443,16.783327,16.586926,5.257726
19.103182,18.056431,17.66304,17.369562,17.174643,560.910461
19.931395,18.409258,17.428879,17.006926,16.67642,8.95709
18.735746,17.717882,17.223749,16.870932,16.679096,578.25238
20.220671,18.614733,17.728371,17.298349,17.053188,7.036935
18.889915,17.68693,17.103874,16.78812,16.641073,83.658546
18.938343,17.996809,17.660089,17.416759,17.351563,330.712433
20.26388,18.424742,17.506872,17.063755,16.721626,125.232643
19.658356,18.318359,17.545643,17.176235,16.975563,88.999313
19.02869,18.171545,17.962927,17.810055,17.736771,551.421814
20.480574,19.555655,18.871836,18.562267,18.332901,84.643822
19.315401,18.261776,17.698887,17.204594,17.061026,1948.77234
18.994286,17.784296,17.431026,17.176165,16.889341,37.038471
19.734148,18.362577,17.631397,17.243082,16.939997,115.853996
19.389414,17.862413,17.054956,16.661781,16.373831,126.903381
20.172731,18.766071,17.771288,17.2999,17.017962,35.765701
20.591892,18.891115,17.643602,17.130287,16.806038,7.895479
19.170679,17.783861,17.070087,16.644089,16.451954,19.905256
19.814199,18.200165,17.200274,16.757547,16.452589,65.103348
19.39152,17.788282,16.782068,16.359028,16.019197,22.011395
20.791103,18.688135,17.903059,17.440779,17.147902,74.07338
19.855822,18.43993,17.529816,17.168282,16.848482,38.085148
19.392094,17.949387,17.205364,16.77977,16.544727,165.66655
20.301498,18.376148,17.328651,16.877762,16.500311,17.277094
20.589388,20.624414,18.693209,18.222466,17.697968,21.485973
19.616447,18.359058,17.672808,17.28689,17.093948,215.41893
19.127316,17.893503,16.872976,16.365278,15.988073,11.927377
21.278442,17.991766,16.888371,16.44606,16.815678,3.848097
20.108082,18.420713,17.555676,17.163363,16.778625,11.508614
18.830421,17.371973,16.667345,16.31967,16.09971,60.683331
20.747358,18.75395,17.641775,17.151787,16.800222,11.150286
19.871235,18.177612,17.241529,16.846918,16.420116,15.114127
20.810917,18.875708,17.817448,17.387978,17.045271,5.120512
19.562124,18.024248,17.266893,16.841463,16.614731,576.236877
20.731009,18.592955,17.518194,17.077982,16.674406,24.048414
20.71534,18.900599,17.988979,17.53581,17.247335,96.393852
18.912384,17.420807,16.634632,16.1805,15.801621,225.368729
20.217381,18.887451,17.965958,17.470671,17.243847,236.8927
19.815647,17.903959,16.740131,16.267014,15.923338,16.944323
19.85597,18.588676,18.091906,17.786715,17.46088,263.769531
19.349436,18.197712,17.485296,17.071245,16.875784,309.090057
19.406755,18.195824,17.1607,16.690672,16.269997,35.989815
20.208937,18.217777,16.981726,16.45088,16.053925,9.664778
21.098299,19.293945,17.78776,17.21056,16.855932,7.136359
22.390694,19.74684,18.461292,17.890005,17.740524,4.034558
18.471981,17.149532,16.558174,16.323988,16.075933,2375.1521
19.338842,18.472979,17.70513,17.2113,17.022583,526.021423
19.8608,18.547621,17.798277,17.346794,17.051664,161.597321
18.686249,17.328735,16.799162,16.457952,16.344305,507.957977
21.145222,18.850067,17.863691,17.466415,17.145773,5.834475
21.675266,19.398985,18.076254,17.499504,17.073128,4.666764
20.414494,18.836052,17.962915,17.484596,17.267946,163.178162
19.617857,18.16279,17.119106,16.608786,16.273537,48.746731
20.491247,18.759563,17.681005,17.174124,16.884226,84.421242
20.159357,18.728981,17.894136,17.445393,17.106249,133.960785
20.652687,19.157082,17.960899,17.442068,17.097517,45.170734
20.881784,19.013498,17.917221,17.475159,17.111431,3.324829
20.535315,19.172937,18.077564,17.570114,17.168257,4.728148
19.082451,18.913179,18.075293,17.814621,17.953794,53.052761
19.798328,18.781782,17.874029,17.462336,17.128542,196.096054
18.607794,17.454107,17.032284,16.739626,16.743572,145.432236
20.95026,19.295372,18.454741,17.259909,22.826838,44.986805
18.232813,16.996094,16.350311,16.106911,16.235703,77.748215
18.864868,17.5765,16.92042,16.496843,16.362089,887.539551
20.762136,18.517714,17.259047,16.701746,16.281057,2.174984
20.570965,19.322815,17.900099,17.278893,16.807787,56.352772
20.177946,18.835337,18.1033,17.623652,17.439945,173.359039
20.369829,19.033276,18.141588,17.642214,17.358885,459.366974
23.2628,19.670033,18.262625,17.66334,17.45537,4.743006
20.79093,19.298115,18.06974,17.488228,17.206455,101.242516
20.036953,18.327187,17.659056,17.377293,17.181664,159.556961
19.921009,18.161108,17.060328,16.563324,16.131596,24.826654
25.678701,18.68609,17.915926,17.256668,17.469349,53.648071
19.927368,18.439856,17.800245,17.443096,17.257244,404.088531
18.972746,17.5797,16.839634,16.417505,16.144386,600.723755
22.527712,19.260576,18.068106,17.397451,17.050982,118.39991
20.363226,18.318552,17.128471,16.614809,16.237019,16.187468
18.859209,17.693348,17.03113,16.670851,16.429955,267.528229
20.987467,18.020874,16.938452,16.399775,16.077276,85.256142
20.910704,18.537893,17.339815,16.82478,16.44409,18.382421
19.567879,18.310804,17.3915,16.964531,16.67576,129.325439
24.039093,19.181362,17.837173,17.258018,16.808929,18.3382
20.25145,18.788054,17.585302,17.122988,16.782501,26.302561
21.628292,18.111252,17.173174,16.745331,16.419531,52.389278
18.919964,18.10058,17.22691,16.78528,16.448006,23.924706
19.198153,17.892292,17.132111,16.798269,16.264639,39.624348
19.952307,18.652397,17.737024,17.289591,17.17049,33.513485
20.900999,18.649689,17.355425,16.865639,16.543728,3.207285
19.640001,18.268984,17.906919,17.695856,17.962805,72.263145
23.405834,21.740877,20.159204,19.499401,19.218409,2.319091
20.450129,18.641273,17.796545,17.335365,17.01738,46.384731
18.546686,17.399792,16.925518,16.632071,16.456377,110.396294
20.336929,18.9396,17.855143,17.346323,16.940893,44.53616
20.956987,18.813932,17.578009,17.077198,16.706726,13.257688
19.624941,18.404743,17.757778,17.380875,17.140676,213.921936
20.213999,19.674812,19.002544,18.755438,18.207781,167.813446
18.972982,17.601566,16.711603,16.298391,16.106428,15.432057
19.169319,17.531921,16.806519,16.463804,16.207403,16.92852
23.726612,20.206936,18.413992,17.810057,17.501234,4.631667
18.979849,17.680489,17.145424,16.75728,16.723221,63.274391
19.735998,17.769388,16.79406,16.328362,15.922606,133.875168
21.056196,19.203531,18.012007,17.488466,17.123081,9.403674
18.509916,17.683266,17.677616,17.412626,17.745049,3601.15234
20.519396,18.561062,17.553875,17.055244,16.631166,25.961592
21.199337,18.859547,17.905396,17.49169,17.022747,163.355453
19.841412,17.889244,16.609339,16.06171,15.667592,1.708819
21.209467,19.037729,17.836985,17.268698,16.865887,34.746979
20.560009,18.405651,17.231516,16.737459,16.337929,8.384018
19.827848,17.972557,16.774984,16.273705,15.85333,36.879726
20.69986,18.840343,17.59453,17.088633,16.665451,24.068438
21.115879,19.771509,18.036715,17.497892,17.113024,2.222702
20.362305,19.245777,17.788355,17.182699,16.787226,37.933987
20.088596,18.38917,17.905415,17.663675,17.367447,108.758278
21.714832,19.765097,18.2673,17.76177,17.242102,1.171671
18.897675,17.511837,16.800293,16.416065,16.134403,43.739754
20.850002,18.534843,17.53471,17.116282,16.67639,23.311674
18.48982,17.254036,16.820448,16.551208,16.329906,75.273735
19.785282,18.056723,17.074549,16.636995,16.26086,9.674437
20.49441,18.049046,16.827892,16.36257,15.989647,23.003082
19.213362,17.787226,17.256813,16.982374,16.874962,112.557259
19.199471,17.683455,17.260717,16.920412,16.942841,133.398788
18.531025,17.663422,17.248892,16.935562,17.180704,1777.35278
18.76738,17.710377,17.08095,16.744194,16.466642,91.185921
18.867201,17.418941,16.737442,16.297234,16.156874,47.426888
21.500397,20.003378,18.052402,17.517954,17.459688,19.407362
23.059772,20.960596,18.959801,18.320721,18.264332,7.758348
20.049032,18.039183,17.013077,16.492918,16.279345,82.265305
